segment_code,segment_name,family_code,family_name,class_code,class_name,product_code,id,name
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291203,unspsc_code_31291203,Componentes de latón maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291204,unspsc_code_31291204,Componentes de bronce maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291205,unspsc_code_31291205,Componentes de cobre maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291206,unspsc_code_31291206,Componentes de aleación ferrosa maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291207,unspsc_code_31291207,Componentes de plomo maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291208,unspsc_code_31291208,Componentes de magnesio maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291209,unspsc_code_31291209,Componentes de aleación no ferrosa maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291210,unspsc_code_31291210,Componentes plásticos maquinados por extrusión de impacto
50,"Alimentos, Bebidas y Tabaco",5020,Bebidas,502024,Jugos o concentrados de cítricos frescos,50202408,unspsc_code_50202408,Jugo de tangelo minneola
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291211,unspsc_code_31291211,Componentes de metal precioso maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291212,unspsc_code_31291212,Componentes de caucho maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291213,unspsc_code_31291213,Componentes de acero inoxidable maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291214,unspsc_code_31291214,Componentes de acero maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291215,unspsc_code_31291215,Componentes de estaño maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291216,unspsc_code_31291216,Componentes de titanio maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291217,unspsc_code_31291217,Componentes de zinc maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291218,unspsc_code_31291218,Componentes compuestos maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291219,unspsc_code_31291219,Componentes de aleación de níquel maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312912,Estiramientos por presión de impacto labrados,31291220,unspsc_code_31291220,Componentes no metálicos maquinados por extrusión de impacto
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291301,unspsc_code_31291301,Componentes de aluminio maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291302,unspsc_code_31291302,Componentes de berilio maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291303,unspsc_code_31291303,Componentes de latón maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291304,unspsc_code_31291304,Componentes de bronce maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291305,unspsc_code_31291305,Componentes de cobre maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291306,unspsc_code_31291306,Componentes de aleación ferrosa maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291307,unspsc_code_31291307,Componentes de plomo maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291308,unspsc_code_31291308,Componentes de magnesio maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291309,unspsc_code_31291309,Componentes de aleación no ferrosa maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291310,unspsc_code_31291310,Componentes plásticos maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291311,unspsc_code_31291311,Componentes de metal precioso maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291312,unspsc_code_31291312,Componentes de caucho maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291313,unspsc_code_31291313,Componentes de acero inoxidable maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291314,unspsc_code_31291314,Componentes de acero maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291315,unspsc_code_31291315,Componentes de estaño maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291316,unspsc_code_31291316,Componentes de titanio maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291317,unspsc_code_31291317,Componentes de zinc maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291318,unspsc_code_31291318,Componentes compuestos maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291319,unspsc_code_31291319,Componentes de aleación de níquel maquinados por extrusión en frío
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312913,Estiramientos por presión en frío labrados,31291320,unspsc_code_31291320,Componentes no metálicos maquinados por extrusión en frío
50,"Alimentos, Bebidas y Tabaco",5020,Bebidas,502024,Jugos o concentrados de cítricos frescos,50202409,unspsc_code_50202409,Jugo de naranja
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291401,unspsc_code_31291401,Componentes de aluminio maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291402,unspsc_code_31291402,Componentes de berilio maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291403,unspsc_code_31291403,Componentes de latón maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291404,unspsc_code_31291404,Componentes de bronce maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291405,unspsc_code_31291405,Componentes de cobre maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291406,unspsc_code_31291406,Componentes de aleación ferrosa maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291407,unspsc_code_31291407,Componentes de plomo maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291408,unspsc_code_31291408,Componentes de magnesio maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291409,unspsc_code_31291409,Componentes de aleación no ferrosa maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291410,unspsc_code_31291410,Componentes plásticos maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291411,unspsc_code_31291411,Componentes de metal precioso maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291412,unspsc_code_31291412,Componentes de caucho maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291413,unspsc_code_31291413,Componentes de acero inoxidable maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291414,unspsc_code_31291414,Componentes de acero maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291415,unspsc_code_31291415,Componentes de estaño maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291416,unspsc_code_31291416,Componentes de titanio maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291417,unspsc_code_31291417,Componentes de zinc maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291418,unspsc_code_31291418,Componentes compuestos maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291419,unspsc_code_31291419,Componentes de aleación de níquel maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3129,Extrusiones maquinadas,312914,Estiramientos por presión en caliente labrados,31291420,unspsc_code_31291420,Componentes no metálicos maquinados por extrusión en caliente
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301101,unspsc_code_31301101,Forjas de aleación no ferrosa maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301102,unspsc_code_31301102,Forjas de aleación ferrosa maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301103,unspsc_code_31301103,Forjas de acero maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301104,unspsc_code_31301104,Forjas de acero inoxidable maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301105,unspsc_code_31301105,Forjas de hierro maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301106,unspsc_code_31301106,Forjas de aluminio maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301107,unspsc_code_31301107,Forjas de magnesio maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301108,unspsc_code_31301108,Forjas de titanio maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301109,unspsc_code_31301109,Forjas de berilio maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301110,unspsc_code_31301110,Forjas de cobre maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301111,unspsc_code_31301111,Forjas de latón maquinadas con troquel abierto
50,"Alimentos, Bebidas y Tabaco",5030,Fruta fresca,503046,Melones,50304635,unspsc_code_50304635,Melón patriot
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301112,unspsc_code_31301112,Forjas de bronce maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301113,unspsc_code_31301113,Forjas de zinc maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301114,unspsc_code_31301114,Forjas de estaño maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301115,unspsc_code_31301115,Forjas de plomo maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301116,unspsc_code_31301116,Forjas de metales preciosos maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301117,unspsc_code_31301117,Forjas compuestas maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301118,unspsc_code_31301118,Forjas de aleación de níquel maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313011,Forjas labradas con troquel abierto,31301119,unspsc_code_31301119,Forjas no metálicas maquinadas con troquel abierto
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301201,unspsc_code_31301201,Forjas de aleación no ferrosa maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301202,unspsc_code_31301202,Forjas de aleación ferrosa maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301203,unspsc_code_31301203,Forjas de acero maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301204,unspsc_code_31301204,Forjas de acero inoxidable maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301205,unspsc_code_31301205,Forjas de hierro maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301206,unspsc_code_31301206,Forjas de aluminio maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301207,unspsc_code_31301207,Forjas de magnesio maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301208,unspsc_code_31301208,Forjas de titanio maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301209,unspsc_code_31301209,Forjas de berilio maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301210,unspsc_code_31301210,Forjas de cobre maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301211,unspsc_code_31301211,Forjas de latón maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301212,unspsc_code_31301212,Forjas de bronce maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301213,unspsc_code_31301213,Forjas de zinc maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301214,unspsc_code_31301214,Forjas de estaño maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301215,unspsc_code_31301215,Forjas de plomo maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301216,unspsc_code_31301216,Forjas de metales preciosos maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301217,unspsc_code_31301217,Forjas compuestas maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301218,unspsc_code_31301218,Forjas de aleación de níquel maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313012,Forjas labradas con troquel cerrado,31301219,unspsc_code_31301219,Forjas no metálicas maquinadas con troquel cerrado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301301,unspsc_code_31301301,Forjas de aleación no ferrosa maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301302,unspsc_code_31301302,Forjas de aleación ferrosa maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301303,unspsc_code_31301303,Forjas de acero maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301304,unspsc_code_31301304,Forjas de acero inoxidable maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301305,unspsc_code_31301305,Forjas de hierro maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301306,unspsc_code_31301306,Forjas de aluminio maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301307,unspsc_code_31301307,Forjas de magnesio maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301308,unspsc_code_31301308,Forjas de titanio maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301309,unspsc_code_31301309,Forjas de berilio maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301310,unspsc_code_31301310,Forjas de cobre maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301311,unspsc_code_31301311,Forjas de latón maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301312,unspsc_code_31301312,Forjas de bronce maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301313,unspsc_code_31301313,Forjas de zinc maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301314,unspsc_code_31301314,Forjas de estaño maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301315,unspsc_code_31301315,Forjas de plomo maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301316,unspsc_code_31301316,Forjas de metales preciosos maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301317,unspsc_code_31301317,Forjas compuestas maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301318,unspsc_code_31301318,Forjas de aleación de níquel maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313013,Forjas labradas de troquel de impresión,31301319,unspsc_code_31301319,Forjas no metálicas maquinadas con impresión por troquel
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301401,unspsc_code_31301401,Forjas de aleación no ferrosa maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301402,unspsc_code_31301402,Forjas de aleación ferrosa maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301403,unspsc_code_31301403,Forjas de acero maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301404,unspsc_code_31301404,Forjas de acero inoxidable maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301405,unspsc_code_31301405,Forjas de hierro maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301406,unspsc_code_31301406,Forjas de aluminio maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301407,unspsc_code_31301407,Forjas de magnesio maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301408,unspsc_code_31301408,Forjas de titanio maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301409,unspsc_code_31301409,Forjas de berilio maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301410,unspsc_code_31301410,Forjas de cobre maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301411,unspsc_code_31301411,Forjas de latón maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301412,unspsc_code_31301412,Forjas de bronce maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301413,unspsc_code_31301413,Forjas de zinc maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301414,unspsc_code_31301414,Forjas de estaño maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301415,unspsc_code_31301415,Forjas de plomo maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301416,unspsc_code_31301416,Forjas de metales preciosos maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301417,unspsc_code_31301417,Forjas compuestas maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301418,unspsc_code_31301418,Forjas de aleación de níquel maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313014,Forjas labradas por reducción,31301419,unspsc_code_31301419,Forjas no metálicas maquinadas por reducción
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301501,unspsc_code_31301501,Forjas de aluminio maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301502,unspsc_code_31301502,Forjas de berilio maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301503,unspsc_code_31301503,Forjas de latón maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301504,unspsc_code_31301504,Forjas de bronce maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301505,unspsc_code_31301505,Forjas de cobre maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301506,unspsc_code_31301506,Forjas de hierro maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301507,unspsc_code_31301507,Forjas de plomo maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301508,unspsc_code_31301508,Forjas de magnesio maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301509,unspsc_code_31301509,Forjas de metal precioso maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301510,unspsc_code_31301510,Forjas de acero inoxidable maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301511,unspsc_code_31301511,Forjas de estaño maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301512,unspsc_code_31301512,Forjas de titanio maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301513,unspsc_code_31301513,Forjas de zinc maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301514,unspsc_code_31301514,Forjas de aleación no ferrosa maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301515,unspsc_code_31301515,Forjas de aleación ferrosa maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301516,unspsc_code_31301516,Forjas de acero maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301517,unspsc_code_31301517,Forjas compuestas maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301518,unspsc_code_31301518,Forjas de aleación de níquel maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3130,Forjas labradas,313015,Forjas labradas de anillo cilindrado,31301519,unspsc_code_31301519,Forjas no metálicos maquinadas por anillo enrollado
31,Componentes y Suministros de Manufactura,3131,Ensambles de tubería fabricada,313111,Conjuntos de tubería soldada de solvente,31311101,unspsc_code_31311101,Ensambles de tubería soldada de solvente de aluminio
31,Componentes y Suministros de Manufactura,3131,Ensambles de tubería fabricada,313111,Conjuntos de tubería soldada de solvente,31311102,unspsc_code_31311102,Ensambles de tubería soldada de solvente de acero de carbono
31,Componentes y Suministros de Manufactura,3131,Ensambles de tubería fabricada,313111,Conjuntos de tubería soldada de solvente,31311103,unspsc_code_31311103,Ensambles de tubería soldada de solvente de aleación hast x
31,Componentes y Suministros de Manufactura,3131,Ensambles de tubería fabricada,313111,Conjuntos de tubería soldada de solvente,31311104,unspsc_code_31311104,Ensambles de tubería soldada de solvente de inconel
31,Componentes y Suministros de Manufactura,3131,Ensambles de tubería fabricada,313111,Conjuntos de tubería soldada de solvente,31311105,unspsc_code_31311105,Ensambles de tubería soldada de solvente de acero de aleación baja
